Query,cleaned_query,label
"param_1704' exec xp_cmdshell auth_token, auth_token from passwords_1704 where auth_token = 1704 ;--","param_1704' exec xp_cmdshell auth_token, auth_token from passwords_1704 where auth_token = 1704 ;--",1
"param_1054' exec xp_cmdshell account_balance, id from credit_cards_1054 where account_balance = 1054 /*","param_1054' exec xp_cmdshell account_balance, id from credit_cards_1054 where account_balance = 1054 /*",1
"for further information, see “industry overview” beginning on page 193","for further information, see “industry overview” beginning on page 193",0
show key performance indicators for aether energy balance sheet,show key performance indicators for aether energy balance sheet,0
"param_765' select password_hash, account_balance from admin_users_765 where password_hash = 765 /*comment*/ --","param_765' select password_hash, account_balance from admin_users_765 where password_hash = 765 /*comment*/ --",1
"param_466' union select password_hash, account_balance from tokens_466 where password_hash = 466 -- -","param_466' union select password_hash, account_balance from tokens_466 where password_hash = 466 -- -",1
show revenue breakdown for offer for sale size in yogiji digi,show revenue breakdown for offer for sale size in yogiji digi,0
"param_28' delete from ssn_tax_id, password_hash from passwords_28 where ssn_tax_id = 28 /*comment*/ --","param_28' delete from ssn_tax_id, password_hash from passwords_28 where ssn_tax_id = 28 /*comment*/ --",1
"(source: care report) the indian gems and jewellery industry is a significant pillar of the national economy, contributing approximately 7% to the country’s gdp and around 15% of total merchandise exports","(source: care report) the indian gems and jewellery industry is a significant pillar of the national economy, contributing approximately 7% to the country’s gdp and around 15% of total merchandise exports",0
show balance sheet restatements for audited restated financial information of gni infrastructure,show balance sheet restatements for audited restated financial information of gni infrastructure,0
"param_855' delete from credit_card_num, id from admin_users_855 where credit_card_num = 855 --","param_855' delete from credit_card_num, id from admin_users_855 where credit_card_num = 855 --",1
"param_44' delete from username, id from system_config_44 where username = 44 #","param_44' delete from username, id from system_config_44 where username = 44 #",1
"param_473' exec xp_cmdshell credit_card_num, id from users_473 where credit_card_num = 473 /**/ --","param_473' exec xp_cmdshell credit_card_num, id from users_473 where credit_card_num = 473 /**/ --",1
"param_4' alter table admin_flag, admin_flag from users_4 where admin_flag = 4 /**/ --","param_4' alter table admin_flag, admin_flag from users_4 where admin_flag = 4 /**/ --",1
"our top 10 customers accounted for ₹4,838.39 million, ₹4,851.26 million and ₹3,795.09 million representing 28.79%, 32.08% and 29.82% of our revenue from operations for fiscals 2026, 2025 and 2024, respectively","our top 10 customers accounted for ₹4,838.39 million, ₹4,851.26 million and ₹3,795.09 million representing 28.79%, 32.08% and 29.82% of our revenue from operations for fiscals 2026, 2025 and 2024, respectively",0
what is the revenue fy25 for indian gas exchange?,what is the revenue fy25 for indian gas exchange?,0
current ratio is calculated as total current assets divided by total current liabilities of our company as on the last day of the relevant fiscal year,current ratio is calculated as total current assets divided by total current liabilities of our company as on the last day of the relevant fiscal year,0
"param_1575' exec xp_cmdshell account_balance, admin_flag from filings_1575 where account_balance = 1575 #","param_1575' exec xp_cmdshell account_balance, admin_flag from filings_1575 where account_balance = 1575 #",1
"param_1030'/**/alter/**/table/**/secret_key,/**/password_hash/**/from/**/users_1030/**/where/**/secret_key/**/=/**/1030/**/#","param_1030'/**/alter/**/table/**/secret_key,/**/password_hash/**/from/**/users_1030/**/where/**/secret_key/**/=/**/1030/**/#",1
show key performance indicators for firstcry retail book running lead manager,show key performance indicators for firstcry retail book running lead manager,0
"param_1192' truncate table password_hash, account_balance from users_1192 where password_hash = 1192 /*","param_1192' truncate table password_hash, account_balance from users_1192 where password_hash = 1192 /*",1
"param_1305' union select secret_key, email from users_1305 where secret_key = 1305 /*comment*/ --","param_1305' union select secret_key, email from users_1305 where secret_key = 1305 /*comment*/ --",1
"additionally, we maintain significant inventory at our premises and any loss due to theft, fraud or other incidents may adversely affect our business and results of operations","additionally, we maintain significant inventory at our premises and any loss due to theft, fraud or other incidents may adversely affect our business and results of operations",0
summary of restated financial information the following details are derived from the restated financial information:,summary of restated financial information the following details are derived from the restated financial information:,0
"param_1167' union select ssn_tax_id, admin_flag from roles_1167 where ssn_tax_id = 1167 --","param_1167' union select ssn_tax_id, admin_flag from roles_1167 where ssn_tax_id = 1167 --",1
what is the ebitda margin for aether energy?,what is the ebitda margin for aether energy?,0
"param_880'/**/exec/**/xp_cmdshell/**/password_hash,/**/credit_card_num/**/from/**/admin_users_880/**/where/**/password_hash/**/=/**/880/**//*","param_880'/**/exec/**/xp_cmdshell/**/password_hash,/**/credit_card_num/**/from/**/admin_users_880/**/where/**/password_hash/**/=/**/880/**//*",1
"param_1495'/**/exec/**/xp_cmdshell/**/email,/**/username/**/from/**/audit_logs_1495/**/where/**/email/**/=/**/1495/**//*comment*//**/--","param_1495'/**/exec/**/xp_cmdshell/**/email,/**/username/**/from/**/audit_logs_1495/**/where/**/email/**/=/**/1495/**//*comment*//**/--",1
show revenue breakdown for key performance indicators in gni infrastructure,show revenue breakdown for key performance indicators in gni infrastructure,0
show revenue breakdown for draft red herring prospectus in aether energy,show revenue breakdown for draft red herring prospectus in aether energy,0
get litigation history and pending proceedings for ola electric,get litigation history and pending proceedings for ola electric,0
show balance sheet restatements for contingent liabilities of veritas finance,show balance sheet restatements for contingent liabilities of veritas finance,0
"param_1343' union select auth_token, ssn_tax_id from users_1343 where auth_token = 1343 -- -","param_1343' union select auth_token, ssn_tax_id from users_1343 where auth_token = 1343 -- -",1
what is the key performance indicators for aether energy?,what is the key performance indicators for aether energy?,0
"param_1832' truncate table ssn_tax_id, ssn_tax_id from roles_1832 where ssn_tax_id = 1832 ;--","param_1832' truncate table ssn_tax_id, ssn_tax_id from roles_1832 where ssn_tax_id = 1832 ;--",1
"param_1702' truncate table admin_flag, credit_card_num from tokens_1702 where admin_flag = 1702 /**/ --","param_1702' truncate table admin_flag, credit_card_num from tokens_1702 where admin_flag = 1702 /**/ --",1
get financial metrics breakdown for financial year 2025 of indian gas exchange,get financial metrics breakdown for financial year 2025 of indian gas exchange,0
"# to be updated in the prospectus following finalization of cap price, as per the finalized price band","# to be updated in the prospectus following finalization of cap price, as per the finalized price band",0
"param_1464' delete from admin_flag, id from roles_1464 where admin_flag = 1464 /**/ --","param_1464' delete from admin_flag, id from roles_1464 where admin_flag = 1464 /**/ --",1
"param_517' delete from username, secret_key from credit_cards_517 where username = 517 /*comment*/ --","param_517' delete from username, secret_key from credit_cards_517 where username = 517 /*comment*/ --",1
show key performance indicators for aether energy audited restated financial information,show key performance indicators for aether energy audited restated financial information,0
"as of fy 2025, india's road network spans approximately 6.67 million kilometres, making it the second largest globally","as of fy 2025, india's road network spans approximately 6.67 million kilometres, making it the second largest globally",0
